train_loss,val_loss
1.117421e-02,7.217713e-03
7.498055e-03,6.555230e-03
7.014011e-03,6.925172e-03
6.733887e-03,6.534250e-03
6.544547e-03,6.783377e-03
6.401002e-03,6.010757e-03
6.301880e-03,6.294516e-03
6.222879e-03,6.099351e-03
6.160588e-03,5.909622e-03
6.098756e-03,5.672927e-03
6.055222e-03,7.857592e-03
6.016037e-03,5.855867e-03
5.980726e-03,6.007119e-03
5.949016e-03,5.736282e-03
5.920245e-03,5.956875e-03
5.888009e-03,5.756187e-03
5.859406e-03,5.898471e-03
5.840207e-03,5.745458e-03
5.822891e-03,6.341107e-03
5.804154e-03,5.723500e-03
5.791120e-03,5.722481e-03
5.777844e-03,5.901884e-03
5.761641e-03,5.469549e-03
5.747998e-03,5.628832e-03
5.738822e-03,6.538460e-03
5.725193e-03,5.475747e-03
5.709885e-03,5.752017e-03
5.704675e-03,5.883036e-03
5.687723e-03,5.794105e-03
5.680609e-03,5.576991e-03
5.670496e-03,5.599446e-03
5.661594e-03,5.486053e-03
5.653115e-03,6.166884e-03
5.648630e-03,5.872855e-03
5.643469e-03,6.002861e-03
5.634397e-03,5.631580e-03
5.631518e-03,5.513348e-03
5.625493e-03,5.567613e-03
